loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3]
22480,12697991,65,1,-27,97,422,2544,158,158,158,158,7938,1050,-523,1288
22496,12705930,63,-14,-15,73,444,2566,158,158,158,158,7932,1084,-515,1302
22512,12713867,65,-28,-6,72,460,2617,158,158,158,158,7927,1118,-497,1311
22528,12721806,68,-41,1,80,473,2668,158,158,158,158,7922,1152,-471,1317
22544,12729744,67,-52,3,78,501,2690,158,158,158,158,7918,1186,-438,1322
22560,12737682,61,-60,2,51,530,2693,158,158,158,158,7915,1216,-400,1328
22576,12745621,53,-66,-1,-7,541,2696,158,158,158,158,7912,1241,-359,1335
22592,12753559,45,-70,-5,-88,551,2716,158,158,158,158,7910,1256,-327,1341
22608,12761497,38,-70,-10,-141,577,2736,158,158,158,158,7907,1273,-284,1353
22624,12769435,34,-64,-16,-155,613,2753,158,158,158,158,7904,1286,-245,1366
22640,12777373,32,-55,-23,-160,643,2781,158,158,158,158,7900,1298,-210,1383
22656,12785312,32,-44,-31,-170,665,2838,158,158,158,158,7895,1311,-181,1403
22672,12793250,35,-35,-38,-182,673,2902,158,158,158,158,7889,1325,-159,1426
22688,12801188,39,-26,-44,-190,673,2961,158,158,158,158,7881,1342,-142,1452
22704,12809126,41,-19,-48,-177,633,3025,158,158,158,158,7873,1362,-130,1481
22720,12817065,41,-13,-49,-162,542,3083,158,158,158,158,7864,1383,-122,1510
22736,12825003,40,-9,-47,-152,439,3126,158,158,158,158,7855,1403,-116,1538
22752,12832941,35,-8,-41,-127,370,3135,158,158,158,158,7846,1423,-112,1564
22768,12840880,26,-8,-34,-97,320,3122,158,158,158,158,7839,1438,-108,1586
22784,12848818,12,-10,-25,-84,315,3101,158,158,158,158,7834,1447,-104,1602
22800,12856756,-5,-12,-18,-84,360,3054,158,158,158,158,7832,1447,-100,1615
22816,12864694,-21,-14,-10,-103,397,3011,158,158,158,158,7832,1440,-97,1622
22832,12872633,-34,-16,-3,-145,407,2990,158,158,158,158,7834,1424,-92,1627
22848,12880571,-41,-19,4,-204,404,2974,158,158,158,158,7837,1401,-87,1629
22864,12888510,-45,-21,11,-259,407,2969,158,158,158,158,7843,1375,-80,1626
22880,12896447,-47,-22,17,-317,421,2970,158,158,158,158,7849,1347,-72,1620
22896,12904386,-48,-22,22,-351,444,2967,158,158,158,158,7856,1318,-64,1611
22912,12912324,-46,-19,26,-344,467,2931,158,158,158,158,7863,1289,-55,1599
22928,12920262,-45,-16,29,-305,497,2861,158,158,158,158,7870,1262,-48,1585
22944,12928201,-45,-13,32,-257,526,2783,158,158,158,158,7878,1236,-43,1569
22960,12936139,-45,-12,33,-227,557,2704,158,158,158,158,7885,1210,-39,1552
22976,12944077,-46,-14,33,-217,594,2630,158,158,158,158,7892,1183,-34,1535
22992,12952015,-46,-18,33,-229,637,2545,158,158,158,158,7900,1156,-27,1518
23008,12959953,-46,-23,33,-255,666,2471,158,158,158,158,7907,1128,-17,1501
23024,12967892,-44,-27,33,-287,646,2410,158,158,158,158,7914,1100,-5,1485
23040,12975830,-40,-29,34,-312,600,2354,158,158,158,158,7921,1075,9,1468
23056,12983768,-36,-29,36,-313,576,2298,158,158,158,158,7926,1056,21,1455
23072,12991707,-33,-28,38,-303,578,2260,158,158,158,158,7932,1034,36,1437
23088,12999645,-32,-25,39,-276,609,2230,158,158,158,158,7938,1013,50,1418
23104,13007583,-34,-22,40,-232,658,2229,158,158,158,158,7944,992,63,1397
23120,13015521,-38,-17,39,-179,685,2224,158,158,158,158,7950,970,74,1376
23136,13023459,-43,-11,38,-133,673,2172,158,158,158,158,7957,946,80,1356
23152,13031398,-45,-4,34,-106,640,2076,158,158,158,158,7963,923,82,1337
23168,13039336,-46,2,29,-87,604,1965,158,158,158,158,7968,904,79,1320
23184,13047275,-45,6,22,-62,571,1816,158,158,158,158,7972,885,73,1305
23200,13055212,-43,9,14,-38,552,1657,158,158,158,158,7976,864,66,1295
23216,13063151,-40,9,6,-26,536,1474,158,158,158,158,7980,841,58,1290
23232,13071089,-35,7,-1,-30,506,1285,158,158,158,158,7982,821,51,1288
23248,13079027,-28,4,-6,-43,445,1100,158,158,158,158,7983,804,44,1290
23264,13086965,-18,1,-8,-60,326,893,158,158,158,158,7984,791,41,1295
23280,13094904,-7,0,-8,-68,200,685,158,158,158,158,7984,785,39,1299
23296,13102842,5,-1,-6,-53,77,465,158,158,158,158,7983,785,39,1303
23312,13110780,12,0,-5,10,26,315,158,158,158,158,7983,789,40,1305
23328,13118718,12,2,-5,69,13,174,158,158,158,158,7981,796,40,1308
23344,13126657,6,4,-4,87,26,42,158,158,158,158,7980,802,40,1310
23360,13134595,-1,3,-2,36,39,-16,158,158,158,158,7980,804,38,1312
23376,13142533,-4,4,-1,12,27,-14,158,158,158,158,7980,803,36,1313
23392,13150471,-4,4,-1,1,16,-6,158,158,158,158,7980,801,33,1313
23408,13158409,-4,4,-1,-3,11,-4,158,158,158,158,7980,799,30,1314
23424,13166348,-4,4,-1,-4,10,-3,158,158,158,158,7980,797,28,1314
23440,13174286,-4,4,-1,-4,10,-3,158,158,158,158,7980,795,25,1314
23456,13182224,-4,4,-1,-4,8,-3,158,158,158,158,7981,794,22,1315
23472,13190163,-4,4,-1,-4,8,-1,158,158,158,158,7981,792,19,1315
23488,13198101,-4,5,-1,-3,9,-1,158,158,158,158,7981,790,16,1315
23504,13206039,-4,5,-1,-4,9,0,158,158,158,158,7981,788,13,1315
23520,13213977,-4,5,-1,-3,9,0,158,158,158,158,7981,786,10,1316
23536,13221915,-4,5,-1,-2,10,0,158,158,158,158,7981,784,7,1316
23552,13229854,-4,5,-1,1,9,3,158,158,158,158,7981,783,4,1316
23568,13237793,-3,6,-2,36,-11,21,158,158,158,158,7982,781,1,1316
23584,13245731,2,11,-4,113,-51,38,158,158,158,158,7981,782,-3,1317
23600,13253668,8,21,-8,190,-93,38,158,158,158,158,7981,785,-12,1320
23616,13261607,15,31,-13,233,-119,29,158,158,158,158,7979,794,-26,1324
23632,13269545,21,40,-18,220,-84,20,158,158,158,158,7976,807,-44,1331
23648,13277483,21,42,-26,153,134,-64,158,158,158,158,7973,823,-67,1341
23664,13285421,5,41,-27,56,257,-61,158,158,158,158,7969,835,-91,1354
23680,13293360,-8,36,-27,-31,235,-37,158,158,158,158,7967,837,-114,1366
23696,13301298,-18,26,-27,-149,239,-103,158,158,158,158,7964,833,-134,1379
23712,13309236,-29,12,-26,-233,243,-137,158,158,158,158,7963,821,-148,1393
23728,13317175,-39,-4,-25,-290,263,-131,158,158,158,158,7963,801,-155,1407
23744,13325113,-48,-20,-25,-310,298,-105,158,158,158,158,7963,775,-153,1421
23760,13333051,-56,-34,-25,-300,346,-78,158,158,158,158,7963,743,-144,1436
23776,13340989,-63,-45,-26,-280,377,-49,158,158,158,158,7964,704,-128,1452
23792,13348927,-68,-52,-28,-264,390,6,158,158,158,158,7965,662,-108,1468
23808,13356866,-70,-56,-30,-260,402,78,158,158,158,158,7965,628,-92,1482
23824,13364804,-71,-56,-32,-265,409,182,158,158,158,158,7965,582,-69,1502
23840,13372742,-70,-54,-34,-270,413,299,158,158,158,158,7965,537,-47,1522
23856,13380681,-67,-50,-36,-281,416,408,158,158,158,158,7964,492,-26,1544
23872,13388619,-61,-45,-38,-309,415,525,158,158,158,158,7962,451,-8,1566
23888,13396557,-51,-39,-38,-307,415,648,158,158,158,158,7959,414,8,1589
23904,13404495,-38,-28,-37,-282,435,736,158,158,158,158,7956,385,21,1612
23920,13412433,-23,-12,-33,-251,464,827,158,158,158,158,7953,366,28,1632
23936,13420371,-8,6,-24,-232,489,946,158,158,158,158,7950,358,27,1648
23952,13428310,7,24,-12,-227,489,1115,158,158,158,158,7948,360,18,1657
23968,13436248,20,38,2,-235,479,1279,158,158,158,158,7947,371,1,1658
23984,13444186,33,45,14,-243,465,1380,158,158,158,158,7948,392,-19,1652
24000,13452124,44,44,22,-238,465,1414,158,158,158,158,7949,419,-39,1641
24016,13460063,53,37,26,-221,503,1396,158,158,158,158,7950,452,-55,1626
24032,13468001,59,25,26,-220,547,1400,158,158,158,158,7951,487,-64,1610
24048,13475939,61,10,24,-240,606,1477,158,158,158,158,7951,514,-66,1599
24064,13483877,60,-4,20,-251,679,1633,158,158,158,158,7951,549,-60,1587
24080,13491816,55,-10,16,-227,739,1875,158,158,158,158,7950,591,-50,1577
24096,13499754,48,-8,11,-169,787,2120,158,158,158,158,7948,637,-40,1570
24112,13507693,42,1,7,-115,822,2316,158,158,158,158,7947,662,-32,1565
24128,13515631,33,11,1,-159,790,2569,158,158,158,158,7946,685,-31,1562
24144,13523569,18,21,-9,-147,790,2696,158,158,158,158,7944,701,-37,1564
24160,13531507,3,34,-18,-20,856,2646,158,158,158,158,7942,709,-51,1570
24176,13539445,-5,47,-27,49,871,2661,158,158,158,158,7939,713,-75,1581
24192,13547383,-4,53,-34,-20,880,2759,158,158,158,158,7936,715,-106,1596
24208,13555321,3,50,-38,-128,902,2897,158,158,158,158,7931,720,-136,1613
24224,13563260,13,46,-39,-162,924,3016,158,158,158,158,7926,730,-164,1633
24240,13571198,21,45,-39,-122,948,3101,158,158,158,158,7920,745,-189,1653
24256,13579136,28,49,-37,-52,967,3137,158,158,158,158,7914,764,-214,1672
24272,13587074,33,55,-34,12,975,3168,158,158,158,158,7907,787,-242,1689
24288,13595013,38,59,-30,37,975,3214,158,158,158,158,7900,813,-271,1704
24304,13602951,48,58,-24,1,1045,3213,158,158,158,158,7895,835,-293,1713
24320,13610889,65,54,-16,-30,1077,3224,158,158,158,158,7888,872,-320,1723
24336,13618827,88,46,-7,-66,1065,3279,158,158,158,158,7881,919,-340,1728
24352,13626766,114,35,3,-128,1085,3295,158,158,158,158,7873,979,-351,1729
24368,13634704,138,22,13,-199,1123,3313,158,158,158,158,7864,1053,-352,1726
24384,13642642,153,10,20,-243,1160,3348,158,158,158,158,7854,1136,-341,1719
24400,13650580,160,1,26,-274,1191,3415,158,158,158,158,7844,1224,-323,1709
24416,13658518,160,-6,29,-303,1214,3519,158,158,158,158,7833,1314,-300,1698
24432,13666457,157,-13,29,-322,1250,3637,158,158,158,158,7821,1400,-273,1686
24448,13674395,152,-21,28,-351,1286,3766,158,158,158,158,7809,1483,-242,1675
24464,13682333,149,-30,26,-396,1311,3925,158,158,158,158,7797,1562,-207,1665
24480,13690272,148,-38,22,-407,1343,4069,158,158,158,158,7783,1641,-168,1658
24496,13698212,148,-41,15,-372,1397,4185,158,158,158,158,7768,1717,-126,1655
24512,13706148,148,-41,6,-320,1461,4247,158,158,158,158,7751,1793,-85,1655
24528,13714087,147,-37,-4,-228,1521,4263,158,158,158,158,7733,1869,-47,1661
24544,13722024,150,-31,-15,-135,1532,4213,158,158,158,158,7717,1927,-21,1669
24560,13729963,155,-29,-25,-93,1498,4076,158,158,158,158,7694,2006,11,1683
24576,13737901,163,-31,-33,-98,1433,3894,158,158,158,158,7667,2088,41,1702
24592,13745840,172,-39,-40,-117,1370,3674,158,158,158,158,7638,2173,74,1726
24608,13753777,181,-50,-45,-138,1319,3449,158,158,158,158,7605,2264,113,1755
24624,13761716,188,-63,-48,-152,1255,3171,158,158,158,158,7569,2355,158,1786
24640,13769654,196,-77,-49,-132,1172,2890,158,158,158,158,7529,2449,211,1821
24656,13777592,205,-88,-50,-106,1080,2634,158,158,158,158,7487,2544,272,1858
24672,13785530,213,-97,-49,-93,1003,2405,158,158,158,158,7439,2644,340,1897
24688,13793468,221,-105,-49,-73,955,2173,158,158,158,158,7389,2744,412,1936
24704,13801407,227,-109,-48,-46,924,1963,158,158,158,158,7339,2836,488,1976
24720,13809345,234,-112,-48,-13,883,1715,158,158,158,158,7289,2920,566,2016
24736,13817283,242,-112,-49,27,846,1457,158,158,158,158,7229,3025,648,2055
24752,13825221,249,-108,-52,63,836,1165,158,158,158,158,7163,3136,728,2092
24768,13833159,252,-102,-58,54,827,846,158,158,158,158,7093,3249,806,2130
24784,13841098,251,-92,-66,53,781,597,158,158,158,158,7038,3334,859,2159
24800,13849036,245,-78,-70,79,709,441,158,158,158,158,6961,3450,926,2198
24816,13856974,230,-67,-73,107,624,369,158,158,158,158,6886,3560,980,2235
24832,13864912,209,-62,-76,63,545,301,158,158,158,158,6814,3661,1027,2271
24848,13872851,190,-61,-78,-59,498,269,158,158,158,158,6744,3753,1069,2310
24864,13880789,174,-63,-80,-129,428,255,158,158,158,158,6678,3835,1107,2349
24880,13888727,159,-65,-84,-145,361,250,158,158,158,158,6614,3908,1142,2392
24896,13896666,144,-66,-86,-110,347,242,158,158,158,158,6553,3974,1174,2437
24912,13904603,129,-66,-88,-48,398,222,158,158,158,158,6493,4033,1204,2484
24928,13912542,111,-62,-87,26,537,143,158,158,158,158,6438,4083,1229,2532
24944,13920480,86,-47,-81,59,773,-96,158,158,158,158,6391,4125,1247,2577
24960,13928418,62,-29,-76,83,852,-252,158,158,158,158,6352,4157,1254,2616
24976,13936356,43,-3,-74,210,507,-312,158,158,158,158,6322,4184,1249,2650
24992,13944294,23,31,-76,312,299,-228,158,158,158,158,6300,4208,1225,2675
25008,13952234,-5,54,-72,173,380,-94,158,158,158,158,6288,4226,1184,2693
25024,13960171,-35,59,-62,-178,563,172,158,158,158,158,6287,4232,1134,2707
25040,13968109,-63,48,-46,-524,716,525,158,158,158,158,6294,4226,1096,2716
25056,13976047,-85,30,-30,-723,848,851,158,158,158,158,6311,4205,1052,2726
25072,13983986,-99,16,-14,-745,963,1095,158,158,158,158,6335,4170,1018,2736
25088,13991924,-106,10,0,-677,1064,1277,158,158,158,158,6364,4127,990,2743
25104,13999862,-110,12,15,-622,1149,1430,158,158,158,158,6403,4069,956,2752
25120,14007800,-116,17,30,-602,1285,1608,158,158,158,158,6451,3999,915,2758
25136,14015739,-126,23,45,-576,1445,1743,158,158,158,158,6498,3935,885,2749
25152,14023677,-134,27,55,-530,1579,1874,158,158,158,158,6545,3877,862,2727
25168,14031615,-138,30,61,-464,1640,1965,158,158,158,158,6595,3815,839,2700
25184,14039553,-135,30,63,-439,1682,2121,158,158,158,158,6645,3754,816,2671
25200,14047491,-125,28,64,-436,1705,2275,158,158,158,158,6693,3695,794,2641
25216,14055429,-111,25,64,-429,1708,2369,158,158,158,158,6737,3640,776,2610
25232,14063367,-95,22,65,-391,1702,2423,158,158,158,158,6775,3593,763,2579
25248,14071306,-82,20,66,-331,1672,2395,158,158,158,158,6810,3552,754,2547
25264,14079244,-73,19,66,-271,1613,2303,158,158,158,158,6841,3516,748,2515
25280,14087184,-68,17,65,-236,1531,2183,158,158,158,158,6864,3490,744,2490
25296,14095120,-66,14,62,-235,1434,2069,158,158,158,158,6892,3457,740,2459
25312,14103058,-67,9,58,-243,1353,1992,158,158,158,158,6919,3424,738,2430
25328,14110997,-69,4,53,-241,1270,1931,158,158,158,158,6945,3389,736,2405
25344,14118935,-73,-2,47,-214,1180,1915,158,158,158,158,6971,3351,736,2383
25360,14126874,-78,-6,40,-161,1084,1922,158,158,158,158,7003,3295,730,2369
25376,14134812,-86,-9,32,-95,1010,1908,158,158,158,158,7038,3227,722,2361
25392,14142750,-98,-12,24,-39,954,1871,158,158,158,158,7074,3153,714,2357
25408,14150688,-113,-15,14,-14,924,1825,158,158,158,158,7111,3071,704,2358
25424,14158626,-129,-18,1,-9,928,1772,158,158,158,158,7146,2984,692,2366
25440,14166564,-147,-20,-16,-13,954,1699,158,158,158,158,7180,2892,675,2382
25456,14174502,-164,-20,-38,-25,985,1627,158,158,158,158,7212,2795,652,2408
25472,14182441,-181,-19,-62,-46,1018,1561,158,158,158,158,7240,2693,622,2447
25488,14190379,-200,-16,-89,-67,1034,1492,158,158,158,158,7263,2591,583,2498
25504,14198318,-221,-9,-116,-78,1039,1415,158,158,158,158,7282,2484,533,2563
25520,14206257,-245,-1,-141,-85,1063,1352,158,158,158,158,7294,2396,485,2621
25536,14214194,-274,9,-161,-102,1133,1321,158,158,158,158,7308,2269,411,2705
25552,14222132,-306,18,-177,-134,1265,1351,158,158,158,158,7321,2128,323,2797
25568,14230070,-341,26,-186,-187,1426,1438,158,158,158,158,7327,1986,229,2892
25584,14238009,-374,33,-187,-253,1569,1567,158,158,158,158,7332,1835,125,2984
25600,14245948,-401,40,-181,-319,1685,1731,158,158,158,158,7340,1643,1,3077
25616,14253884,-418,46,-168,-380,1768,1925,158,158,158,158,7346,1440,-130,3161
25632,14261823,-421,51,-150,-422,1835,2105,158,158,158,158,7349,1228,-267,3234
25648,14269761,-412,56,-127,-450,1910,2304,158,158,158,158,7349,1022,-402,3291
25664,14277699,-389,59,-101,-479,1966,2487,158,158,158,158,7347,825,-532,3332
25680,14285637,-352,59,-72,-506,2008,2627,158,158,158,158,7344,642,-656,3358
25696,14293576,-303,53,-41,-541,2033,2734,158,158,158,158,7341,486,-763,3367
25712,14301514,-244,43,-8,-576,2054,2842,158,158,158,158,7341,359,-851,3361
25728,14309452,-182,32,23,-562,2110,2915,158,158,158,158,7346,263,-918,3342
25744,14317390,-123,22,51,-496,2182,2959,158,158,158,158,7354,209,-955,3319
25760,14325328,-71,14,76,-413,2214,2996,158,158,158,158,7368,165,-988,3280
25776,14333267,-25,7,95,-351,2178,3039,158,158,158,158,7387,148,-1004,3233
25792,14341205,17,1,109,-315,2075,3057,158,158,158,158,7410,153,-1007,3179
25808,14349144,55,-4,117,-299,1935,3044,158,158,158,158,7434,178,-998,3123
25824,14357081,89,-8,121,-290,1803,3007,158,158,158,158,7460,223,-977,3065
25840,14365019,121,-12,120,-270,1644,2956,158,158,158,158,7484,284,-947,3009
25856,14372958,150,-14,118,-241,1487,2905,158,158,158,158,7508,363,-908,2954
25872,14380896,176,-16,116,-211,1360,2904,158,158,158,158,7528,454,-863,2903
25888,14388834,199,-17,117,-167,1273,2957,158,158,158,158,7546,557,-812,2853
25904,14396772,222,-19,119,-120,1214,3011,158,158,158,158,7561,674,-755,2802
25920,14404711,247,-22,124,-100,1140,3086,158,158,158,158,7574,802,-691,2751
25936,14412649,280,-30,130,-121,1052,3170,158,158,158,158,7583,945,-618,2697
25952,14420587,317,-43,137,-177,958,3225,158,158,158,158,7588,1104,-532,2641
25968,14428525,352,-61,143,-243,872,3228,158,158,158,158,7588,1237,-456,2596
25984,14436463,381,-83,148,-302,800,3183,158,158,158,158,7582,1423,-339,2535
26000,14444402,404,-108,149,-362,727,3097,158,158,158,158,7568,1617,-205,2473
26016,14452340,421,-136,148,-437,617,2988,158,158,158,158,7544,1820,-50,2412
26032,14460278,431,-166,143,-500,507,2900,158,158,158,158,7511,2021,121,2353
26048,14468217,431,-193,133,-524,419,2806,158,158,158,158,7466,2217,307,2301
26064,14476154,417,-212,119,-491,397,2710,158,158,158,158,7411,2405,505,2255
26080,14484093,390,-222,100,-423,413,2648,158,158,158,158,7348,2576,700,2219
26096,14492031,353,-224,78,-357,456,2578,158,158,158,158,7281,2726,889,2195
26112,14499969,308,-218,56,-316,503,2470,158,158,158,158,7211,2854,1064,2183
26128,14507907,261,-207,35,-302,539,2342,158,158,158,158,7143,2961,1225,2182
26144,14515845,218,-194,15,-307,558,2227,158,158,158,158,7079,3046,1366,2190
26160,14523784,186,-179,-1,-334,562,2103,158,158,158,158,7027,3098,1473,2214
26176,14531722,166,-164,-15,-376,549,1993,158,158,158,158,6987,3126,1549,2251
26192,14539660,157,-151,-26,-406,521,1898,158,158,158,158,6957,3144,1598,2282
26208,14547598,154,-136,-34,-400,479,1804,158,158,158,158,6919,3169,1651,2326
26224,14555536,150,-120,-40,-357,424,1679,158,158,158,158,6877,3202,1703,2367
26240,14563474,143,-104,-45,-293,372,1525,158,158,158,158,6823,3259,1772,2395
26256,14571412,130,-88,-50,-229,332,1390,158,158,158,158,6770,3316,1832,2423
26272,14579351,111,-75,-54,-159,298,1248,158,158,158,158,6722,3366,1879,2451
26288,14587289,87,-66,-58,-97,283,1116,158,158,158,158,6679,3408,1916,2480
26304,14595227,58,-59,-61,-63,302,987,158,158,158,158,6642,3439,1944,2514
26320,14603165,26,-55,-65,-62,346,872,158,158,158,158,6613,3457,1963,2551
26336,14611104,-7,-53,-68,-74,399,796,158,158,158,158,6592,3461,1973,2594
26352,14619041,-40,-53,-72,-86,447,749,158,158,158,158,6578,3449,1975,2643
26368,14626980,-71,-51,-74,-94,477,725,158,158,158,158,6571,3422,1971,2698
26384,14634918,-102,-49,-76,-112,513,706,158,158,158,158,6571,3382,1959,2756
26400,14642856,-133,-46,-77,-141,557,696,158,158,158,158,6578,3328,1939,2819
26416,14650794,-163,-42,-76,-164,593,701,158,158,158,158,6592,3259,1911,2886
26432,14658733,-191,-35,-72,-170,623,728,158,158,158,158,6607,3197,1884,2937
26448,14666670,-216,-26,-66,-162,674,762,158,158,158,158,6633,3106,1841,3003
26464,14674609,-236,-18,-57,-159,751,810,158,158,158,158,6665,3004,1791,3065
26480,14682547,-251,-10,-46,-170,808,882,158,158,158,158,6702,2894,1734,3123
26496,14690485,-260,-5,-33,-196,870,1003,158,158,158,158,6744,2775,1672,3174
26512,14698424,-265,-2,-20,-228,939,1121,158,158,158,158,6787,2653,1610,3218
26528,14706361,-267,1,-8,-244,1016,1203,158,158,158,158,6832,2527,1547,3254
26544,14714299,-268,3,4,-240,1090,1257,158,158,158,158,6878,2399,1485,3283
26560,14722239,-266,6,14,-227,1130,1305,158,158,158,158,6925,2268,1422,3305
26576,14730176,-261,10,23,-222,1117,1372,158,158,158,158,6971,2140,1360,3321
26592,14738114,-255,14,31,-215,1072,1452,158,158,158,158,7016,2014,1298,3329
26608,14746052,-248,19,36,-199,1013,1509,158,158,158,158,7060,1891,1235,3333
26624,14753991,-242,27,39,-152,953,1553,158,158,158,158,7102,1770,1171,3332
26640,14761928,-238,35,42,-69,892,1605,158,158,158,158,7143,1654,1103,3327
26656,14769866,-240,44,45,7,862,1649,158,158,158,158,7183,1544,1029,3319
26672,14777805,-244,49,49,44,861,1673,158,158,158,158,7221,1433,951,3308
26688,14785743,-250,52,53,43,859,1684,158,158,158,158,7251,1348,890,3297
26704,14793681,-254,52,59,20,844,1689,158,158,158,158,7288,1235,810,3279
26720,14801619,-253,49,67,-9,813,1686,158,158,158,158,7324,1123,731,3257
26736,14809558,-247,47,75,-23,774,1683,158,158,158,158,7360,1011,653,3229
26752,14817496,-236,45,85,-14,725,1688,158,158,158,158,7396,898,580,3195
26768,14825434,-222,46,94,20,684,1707,158,158,158,158,7431,785,511,3155
26784,14833372,-206,49,102,74,663,1749,158,158,158,158,7465,687,446,3107
26800,14841311,-190,56,109,128,667,1802,158,158,158,158,7497,604,387,3054
26816,14849248,-177,64,113,178,680,1868,158,158,158,158,7528,530,331,2997
26832,14857187,-166,70,116,196,689,1929,158,158,158,158,7558,465,275,2937
26848,14865125,-159,75,117,191,705,1983,158,158,158,158,7588,405,218,2874
26864,14873063,-158,78,119,201,740,2050,158,158,158,158,7616,350,161,2811
26880,14881002,-161,82,121,242,792,2167,158,158,158,158,7643,288,96,2746
26896,14888939,-168,86,126,307,845,2335,158,158,158,158,7670,214,22,2678
26912,14896878,-175,92,133,365,881,2497,158,158,158,158,7690,156,-38,2624
26928,14904816,-178,97,142,415,911,2660,158,158,158,158,7716,79,-120,2548
26944,14912754,-178,99,151,449,913,2796,158,158,158,158,7741,2,-204,2467
26960,14920692,-177,99,162,483,890,2900,158,158,158,158,7765,-75,-288,2380
26976,14928630,-177,96,174,524,878,2963,158,158,158,158,7789,-153,-373,2284
26992,14936568,-181,89,187,554,884,2999,158,158,158,158,7812,-231,-455,2180
27008,14944506,-184,80,200,555,888,3011,158,158,158,158,7835,-312,-532,2070
27024,14952444,-181,66,211,537,876,2996,158,158,158,158,7856,-394,-603,1951
27040,14960383,-170,50,220,523,847,2969,158,158,158,158,7877,-475,-666,1824
27056,14968321,-153,31,227,510,807,2937,158,158,158,158,7897,-549,-717,1693
27072,14976259,-129,10,232,478,751,2909,158,158,158,158,7917,-614,-753,1556
27088,14984197,-102,-13,234,421,661,2916,158,158,158,158,7937,-665,-774,1421
27104,14992135,-72,-36,235,356,532,2940,158,158,158,158,7956,-702,-778,1284
27120,15000074,-39,-60,232,291,370,2948,158,158,158,158,7976,-722,-766,1148
27136,15008012,-3,-84,227,239,208,2928,158,158,158,158,7992,-726,-745,1045
27152,15015950,32,-106,218,191,19,2872,158,158,158,158,8013,-715,-703,915
27168,15023888,64,-127,207,149,-144,2789,158,158,158,158,8033,-685,-646,791
27184,15031827,92,-145,193,107,-292,2702,158,158,158,158,8053,-639,-574,673
27200,15039764,114,-162,179,73,-425,2620,158,158,158,158,8072,-581,-490,564
27216,15047703,132,-176,166,44,-530,2538,158,158,158,158,8088,-511,-397,464
27232,15055641,146,-190,155,0,-616,2449,158,158,158,158,8102,-432,-292,368
27248,15063579,158,-203,145,-38,-682,2369,158,158,158,158,8113,-347,-181,280
27264,15071518,166,-216,137,-74,-725,2245,158,158,158,158,8120,-256,-61,197
27280,15079455,167,-230,128,-77,-739,2089,158,158,158,158,8124,-169,66,118
27296,15087394,160,-245,119,-65,-718,1925,158,158,158,158,8124,-103,198,43
27312,15095332,149,-260,109,-51,-696,1807,158,158,158,158,8120,-45,335,-27
27328,15103270,136,-275,97,-33,-647,1756,158,158,158,158,8112,6,479,-90
27344,15111208,119,-289,85,-15,-578,1726,158,158,158,158,8101,62,634,-146
27360,15119146,100,-304,71,22,-467,1686,158,158,158,158,8088,110,762,-183
27376,15127085,81,-321,56,90,-369,1659,158,158,158,158,8068,163,938,-222
27392,15135023,63,-337,42,187,-291,1663,158,158,158,158,8043,206,1123,-251
27408,15142961,49,-354,28,275,-195,1690,158,158,158,158,8012,240,1316,-270
27424,15150899,38,-371,15,332,-99,1726,158,158,158,158,7974,270,1521,-281
27440,15158837,30,-385,3,390,-22,1783,158,158,158,158,7930,296,1732,-282
27456,15166776,20,-390,-10,456,30,1814,158,158,158,158,7881,316,1938,-275
27472,15174714,9,-388,-23,531,110,1887,158,158,158,158,7829,331,2138,-259
27488,15182652,-1,-382,-36,586,171,1943,158,158,158,158,7775,344,2328,-233
27504,15190590,-11,-367,-49,627,229,2005,158,158,158,158,7720,355,2507,-198
27520,15198528,-22,-342,-63,646,294,2101,158,158,158,158,7665,363,2674,-152
27536,15206467,-33,-307,-78,649,369,2152,158,158,158,158,7609,367,2830,-99
27552,15214405,-45,-266,-95,659,438,2126,158,158,158,158,7553,365,2978,-36
27568,15222343,-54,-227,-116,654,479,2095,158,158,158,158,7521,366,3057,21
27584,15230281,-61,-187,-138,637,496,2101,158,158,158,158,7489,372,3132,112
27600,15238219,-66,-144,-161,643,516,2099,158,158,158,158,7455,373,3207,210
27616,15246157,-70,-101,-182,673,547,2046,158,158,158,158,7436,381,3240,325
27632,15254095,-74,-57,-199,710,583,1939,158,158,158,158,7428,396,3242,450
27648,15262034,-77,-19,-212,761,630,1815,158,158,158,158,7427,415,3222,584
27664,15269972,-82,12,-220,823,677,1729,158,158,158,158,7428,436,3186,726
27680,15277910,-87,36,-222,908,731,1679,158,158,158,158,7432,458,3140,867
27696,15285848,-93,56,-219,993,783,1643,158,158,158,158,7436,477,3084,1009
27712,15293787,-99,71,-211,1071,834,1592,158,158,158,158,7440,493,3024,1147
27728,15301725,-104,85,-197,1136,872,1547,158,158,158,158,7443,505,2958,1280
27744,15309663,-106,97,-180,1194,895,1528,158,158,158,158,7448,512,2890,1402
27760,15317601,-107,109,-158,1249,909,1511,158,158,158,158,7453,515,2818,1512
27776,15325540,-106,121,-134,1280,924,1513,158,158,158,158,7461,514,2744,1608
27792,15333479,-105,132,-108,1292,950,1545,158,158,158,158,7469,511,2684,1672
