loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3]
18448,489406856,26,-21,145,1,20,11,158,158,158,158,7443,-266,1961,-2594
18464,489414790,26,-21,145,2,19,11,158,158,158,158,7422,-269,1963,-2652
18480,489422726,26,-21,145,3,20,12,158,158,158,158,7394,-273,1966,-2726
18496,489430657,27,-20,145,3,19,13,158,158,158,158,7367,-277,1969,-2798
18512,489438589,27,-20,145,3,19,15,158,158,158,158,7338,-282,1971,-2869
18528,489446523,27,-20,145,4,17,16,158,158,158,158,7310,-286,1972,-2940
18544,489454456,28,-20,145,5,16,16,158,158,158,158,7278,-288,1974,-3016
18560,489462390,28,-19,145,6,16,15,158,158,158,158,7247,-291,1975,-3090
18576,489470322,28,-19,145,6,15,16,158,158,158,158,7215,-294,1975,-3163
18592,489478256,28,-19,145,6,14,16,158,158,158,158,7183,-298,1975,-3234
18608,489486189,29,-19,144,7,14,17,158,158,158,158,7151,-300,1975,-3305
18624,489494122,29,-19,144,7,13,17,158,158,158,158,7115,-302,1974,-3381
18640,489502058,29,-19,144,7,12,20,158,158,158,158,7080,-304,1973,-3454
18656,489509989,29,-18,144,7,12,20,158,158,158,158,7045,-306,1972,-3526
18672,489517922,30,-18,144,8,12,18,158,158,158,158,7018,-308,1971,-3580
18688,489525855,30,-18,144,9,11,17,158,158,158,158,6982,-310,1969,-3650
18704,489533788,30,-18,144,10,11,18,158,158,158,158,6947,-313,1966,-3717
18720,489541722,30,-18,144,9,10,17,158,158,158,158,6913,-316,1963,-3783
18736,489549655,31,-18,144,10,10,18,158,158,158,158,6875,-318,1960,-3853
18752,489557589,31,-17,144,10,9,19,158,158,158,158,6835,-319,1957,-3924
18768,489565521,31,-17,144,11,9,21,158,158,158,158,6796,-320,1953,-3994
18784,489573455,31,-17,144,11,10,21,158,158,158,158,6756,-321,1949,-4063
18800,489581388,31,-17,143,11,8,19,158,158,158,158,6717,-323,1945,-4129
18816,489589321,32,-17,143,11,8,20,158,158,158,158,6675,-324,1940,-4198
18832,489597254,32,-17,143,10,7,19,158,158,158,158,6631,-324,1935,-4270
18848,489605188,32,-17,143,11,7,19,158,158,158,158,6587,-324,1930,-4339
18864,489613121,32,-17,143,10,8,20,158,158,158,158,6544,-324,1925,-4406
18880,489621054,32,-16,143,9,7,19,158,158,158,158,6501,-325,1919,-4472
18896,489628987,32,-16,143,10,7,19,158,158,158,158,6469,-326,1914,-4520
18912,489636921,33,-16,143,10,7,20,158,158,158,158,6425,-327,1907,-4585
18928,489644854,33,-16,143,10,7,19,158,158,158,158,6383,-328,1900,-4647
18944,489652787,33,-16,143,11,5,19,158,158,158,158,6336,-328,1893,-4713
18960,489660721,33,-16,143,11,6,21,158,158,158,158,6287,-327,1886,-4781
18976,489668654,33,-15,143,10,5,22,158,158,158,158,6239,-327,1878,-4847
18992,489676587,33,-15,143,10,6,20,1127,316,1260,316,6191,-327,1870,-4911
19008,489684521,33,-15,147,10,2,22,952,158,1102,158,6141,-327,1862,-4977
19024,489692454,33,-15,144,26,3,24,933,158,1102,158,6088,-326,1853,-5044
19040,489700387,33,-13,152,-9,1,63,910,158,1102,158,6035,-327,1844,-5111
19056,489708320,33,-11,153,-19,-22,85,887,158,1102,158,5979,-329,1834,-5180
19072,489716253,33,-8,151,16,25,93,865,158,1102,161,5922,-332,1822,-5249
19088,489724187,33,-5,149,39,15,150,834,158,1102,158,5866,-335,1809,-5315
19104,489732122,32,-1,150,-20,-24,187,829,158,1102,184,5811,-340,1794,-5380
19120,489740053,29,8,158,-45,-42,268,752,158,1102,158,5768,-345,1781,-5430
19136,489747986,23,27,158,-92,-65,484,725,158,1102,217,5709,-360,1761,-5498
19152,489755920,18,61,150,-121,8,788,613,158,1102,225,5655,-387,1732,-5561
19168,489763853,26,110,128,-157,163,1138,493,158,988,257,5610,-428,1688,-5616
19184,489771786,47,169,110,-172,278,1445,329,158,751,279,5579,-483,1617,-5663
19200,489779719,85,226,97,-249,237,1471,285,239,570,369,5562,-549,1509,-5704
19216,489787653,120,277,94,-220,203,1398,268,366,457,485,5554,-619,1366,-5740
19232,489795586,151,317,97,-163,128,1307,247,510,400,590,5548,-696,1188,-5777
19248,489803519,176,342,98,24,149,1170,229,739,458,671,5542,-775,987,-5811
19264,489811453,200,355,89,165,115,1117,214,744,307,728,5536,-850,768,-5839
19280,489819387,218,355,90,241,49,1056,202,852,284,774,5528,-919,534,-5861
19296,489827319,230,342,87,275,10,991,193,934,271,790,5517,-978,301,-5879
19312,489835252,234,314,82,337,-76,1007,186,978,265,789,5502,-1023,73,-5893
19328,489843186,231,277,77,384,-57,998,180,1001,271,774,5485,-1054,-141,-5902
19344,489851119,219,231,71,433,-112,982,176,974,270,744,5470,-1068,-292,-5907
19360,489859053,204,176,62,447,-123,950,172,874,224,681,5452,-1072,-468,-5912
19376,489866985,179,125,61,392,-145,897,169,823,230,657,5435,-1059,-611,-5917
19392,489874919,159,73,59,336,-171,821,167,774,235,609,5417,-1033,-727,-5925
19408,489882852,140,24,58,359,-110,751,165,728,240,553,5399,-994,-812,-5937
19424,489890785,123,-18,56,274,-110,694,163,680,233,503,5384,-942,-872,-5951
19440,489898719,107,-57,54,229,-98,655,162,615,214,450,5370,-879,-909,-5968
19456,489906652,90,-87,54,226,-67,541,161,585,219,416,5357,-808,-926,-5987
19472,489914586,81,-119,52,182,-104,507,169,513,196,349,5346,-728,-925,-6007
19488,489922518,68,-141,52,189,-38,462,180,473,194,314,5335,-642,-909,-6029
19504,489930452,56,-158,53,118,-32,424,181,437,195,280,5324,-551,-881,-6052
19520,489938385,46,-171,54,101,-38,392,190,401,191,246,5313,-459,-842,-6075
19536,489946318,37,-181,55,97,-11,366,206,365,193,212,5300,-365,-795,-6098
19552,489954252,28,-187,56,62,-25,324,238,403,267,205,5287,-271,-741,-6122
19568,489962185,20,-191,55,56,-21,311,270,399,295,196,5276,-202,-697,-6139
19584,489970118,12,-192,50,46,-28,300,304,395,330,188,5261,-108,-632,-6161
19600,489978052,4,-192,47,35,-40,339,341,388,366,182,5248,-20,-565,-6180
19616,489985985,-3,-187,45,13,-30,371,369,378,389,177,5234,65,-496,-6197
19632,489993918,-11,-179,43,-7,-13,438,382,350,390,173,5220,145,-425,-6213
19648,490001851,-18,-170,42,-18,-12,453,402,363,431,170,5206,217,-354,-6227
19664,490009784,-25,-157,42,-41,-37,496,412,361,449,167,5191,282,-284,-6240
19680,490017718,-33,-142,40,-65,-20,507,405,347,455,165,5176,337,-216,-6253
19696,490025651,-42,-126,38,-95,-32,534,393,330,456,164,5161,383,-149,-6265
19712,490033584,-50,-110,36,-81,-14,534,390,320,467,163,5146,419,-85,-6276
19728,490041517,-58,-92,34,-112,2,506,369,303,465,162,5132,443,-24,-6286
19744,490049451,-67,-74,32,-118,-17,502,343,283,460,161,5118,457,35,-6296
19760,490057384,-73,-58,31,-115,30,519,320,267,458,160,5106,460,90,-6306
19776,490065318,-78,-40,29,-131,-11,523,292,228,422,160,5094,453,142,-6315
19792,490073251,-81,-23,29,-95,22,508,262,208,399,159,5083,436,188,-6324
19808,490081184,-82,-6,31,-121,-25,518,234,188,374,159,5074,419,220,-6331
19824,490089117,-80,9,32,-106,3,492,206,217,395,159,5061,389,258,-6342
19840,490097050,-79,22,30,-57,41,486,191,216,392,173,5049,354,289,-6352
19856,490104984,-77,35,27,-83,40,460,186,226,389,206,5037,312,315,-6362
19872,490112917,-73,49,25,-46,55,481,181,248,389,241,5028,267,335,-6371
19888,490120850,-68,62,24,-50,37,482,176,274,386,279,5018,216,347,-6379
19904,490128783,-62,74,23,-75,59,508,172,307,389,319,5010,162,353,-6388
19920,490136717,-57,84,22,-58,78,541,169,332,389,361,5001,105,353,-6395
19936,490144650,-50,93,22,-34,118,558,167,372,391,399,4993,46,345,-6403
19952,490152583,-40,100,21,-27,112,578,165,398,379,431,4985,-14,331,-6410
19968,490160516,-28,104,20,23,170,620,164,445,381,453,4977,-73,310,-6417
19984,490168450,-15,105,17,45,145,624,162,462,362,465,4970,-127,282,-6423
20000,490176383,-3,104,15,65,132,637,162,484,353,479,4964,-178,249,-6428
20016,490184317,9,102,14,39,116,636,161,507,342,491,4959,-223,211,-6432
20032,490192250,20,95,11,64,77,646,160,518,331,487,4955,-252,181,-6434
20048,490200183,28,88,8,66,127,655,160,530,322,491,4951,-287,137,-6437
20064,490208116,39,77,6,74,68,643,159,532,309,471,4948,-313,93,-6439
20080,490216049,45,65,5,97,68,637,186,554,327,485,4946,-331,48,-6440
20096,490223983,50,51,3,103,27,618,230,575,348,512,4945,-341,7,-6441
20112,490231916,54,37,3,76,-5,612,314,624,401,574,4944,-343,-32,-6441
20128,490239849,57,21,5,84,-45,647,366,652,441,594,4942,-337,-68,-6442
20144,490247782,61,5,7,137,-1,751,434,681,479,623,4940,-322,-100,-6444
20160,490255716,65,-12,9,77,-51,780,544,736,550,676,4937,-298,-127,-6447
20176,490263649,68,-25,13,86,-26,929,541,792,614,639,4932,-267,-150,-6452
20192,490271582,66,-39,10,56,-39,1046,610,823,675,663,4927,-228,-170,-6457
20208,490279516,63,-51,8,78,-63,1143,653,836,712,675,4924,-185,-183,-6460
20224,490287449,58,-64,5,-27,-106,1276,749,878,795,722,4922,-137,-190,-6463
20240,490295382,54,-68,3,-78,-29,1524,759,884,810,712,4921,-99,-192,-6464
20256,490303315,49,-68,4,-182,-31,1704,815,949,869,768,4920,-50,-192,-6466
20272,490311249,41,-68,1,-192,22,1761,882,999,929,826,4919,-3,-189,-6467
20288,490319182,32,-73,-1,27,-53,1876,940,1020,1001,842,4919,42,-182,-6467
20304,490327116,13,-78,-1,-30,-133,1951,939,980,1028,845,4919,83,-166,-6467
20320,490335048,-9,-78,0,-41,-120,2156,928,930,1039,847,4919,118,-139,-6467
20336,490342982,-20,-73,2,-153,-73,2377,926,933,1052,848,4919,147,-106,-6467
20352,490350915,-48,-54,5,-150,-46,2396,875,941,1062,910,4917,164,-68,-6468
20368,490358849,-66,-37,7,-114,-36,2434,845,945,1070,943,4914,167,-27,-6471
20384,490366782,-81,-13,9,-217,-13,2664,801,985,1077,994,4911,152,15,-6474
20400,490374715,-81,12,11,-160,34,2952,775,1055,1077,1049,4906,122,53,-6478
20416,490382648,-71,40,11,-225,268,3279,727,1069,990,1053,4901,82,79,-6482
20432,490390581,-44,63,13,-134,369,3377,670,1071,871,1012,4895,38,85,-6487
20448,490398514,-9,69,12,-28,275,3276,689,1077,804,969,4889,0,72,-6492
20464,490406448,20,69,11,66,182,3152,708,1082,765,936,4883,-29,44,-6496
20480,490414381,35,56,13,173,198,2909,767,1086,799,938,4879,-43,17,-6499
20496,490422314,38,35,13,150,53,2783,822,1090,875,935,4873,-52,-16,-6504
20512,490430247,37,14,9,147,2,2799,895,1092,944,963,4867,-51,-42,-6508
20528,490438181,25,2,11,146,-43,2924,920,1094,987,996,4862,-43,-59,-6512
20544,490446114,15,-9,9,71,-11,3112,943,1096,1020,1023,4857,-35,-68,-6516
20560,490454047,0,-11,11,86,4,3281,937,1097,1038,1057,4851,-28,-68,-6520
20576,490461980,-14,-15,11,80,-12,3425,936,1098,1065,1074,4846,-24,-60,-6524
20592,490469914,-24,-11,9,19,134,3474,903,1099,1061,1078,4840,-26,-47,-6529
20608,490477847,-37,-11,8,66,13,3495,878,1073,1059,1082,4835,-32,-30,-6532
20624,490485780,-46,-7,11,-39,76,3601,850,1082,1080,1086,4830,-43,-7,-6536
20640,490493714,-40,-12,6,37,95,3537,897,1079,1084,1090,4825,-54,17,-6539
20656,490501646,-31,-14,8,19,90,3626,936,1077,1088,1092,4821,-60,37,-6542
20672,490509580,-18,-13,10,-89,136,3706,912,1100,1073,1066,4816,-63,53,-6546
20688,490517513,2,-15,8,-51,187,3829,940,1099,1047,1041,4811,-59,60,-6550
20704,490525447,13,-12,7,-5,188,3850,947,1099,1027,1041,4806,-50,61,-6553
20720,490533379,21,-6,7,58,228,3768,917,1100,994,1035,4803,-44,58,-6556
20736,490541313,24,-1,4,51,95,3647,937,1100,986,1057,4799,-35,49,-6558
20752,490549246,23,9,9,-86,69,3777,909,1101,960,1066,4796,-27,37,-6561
20768,490557179,26,13,11,-7,28,3627,893,1101,931,1062,4790,-24,21,-6565
20784,490565112,26,11,12,135,47,3557,920,1101,947,1065,4784,-21,4,-6570
20800,490573046,18,12,15,-11,-1,3570,915,1102,958,1084,4777,-20,-10,-6575
20816,490580979,14,13,14,-58,-36,3401,917,1102,957,1093,4770,-19,-22,-6580
20832,490588912,10,20,18,-102,-7,3638,880,1102,919,1094,4762,-24,-33,-6586
20848,490596845,10,19,17,27,105,3635,873,1102,921,1086,4752,-31,-43,-6592
20864,490604778,8,21,21,16,104,3450,880,1102,909,1097,4743,-37,-54,-6599
20880,490612712,9,13,22,-31,78,3383,914,1102,926,1098,4733,-40,-64,-6606
20896,490620645,13,5,23,89,61,3492,940,1102,928,1099,4721,-41,-72,-6615
20912,490628578,10,0,29,175,-13,3498,929,1102,948,1084,4711,-40,-77,-6622
20928,490636511,2,3,30,49,-107,3666,911,1102,939,1102,4697,-38,-81,-6632
20944,490644444,0,-4,31,18,-40,3507,924,1102,961,1100,4682,-38,-82,-6643
20960,490652378,2,-13,27,69,53,3392,975,1102,990,1100,4668,-33,-79,-6652
20976,490660311,-6,-11,32,46,1,3344,934,1102,987,1101,4653,-28,-75,-6663
20992,490668244,-6,-13,32,48,53,3495,945,1102,987,1101,4638,-24,-68,-6673
21008,490676178,-6,-12,34,34,78,3571,940,1102,983,1101,4622,-20,-62,-6685
21024,490684110,-4,-13,33,27,76,3584,963,1102,986,1101,4606,-14,-55,-6696
21040,490692044,-6,-10,36,123,122,3413,943,1102,978,1102,4589,-9,-49,-6707
21056,490699977,-5,-4,38,-36,47,3685,915,1102,944,1102,4571,-8,-44,-6720
21072,490707910,-6,-5,38,26,-22,3624,927,1102,965,1102,4552,-8,-40,-6732
21088,490715843,-3,-7,39,78,-1,3452,942,1102,970,1102,4533,-7,-36,-6745
21104,490723776,1,-10,41,-4,25,3433,968,1102,978,1095,4513,-3,-33,-6759
21120,490731710,0,-12,43,-10,0,3468,970,1102,991,1094,4492,2,-29,-6773
21136,490739643,-3,-9,47,51,42,3481,939,1102,985,1087,4476,7,-26,-6783
21152,490747577,-2,-8,47,6,71,3574,925,1102,983,1066,4453,11,-22,-6798
21168,490755510,2,-9,44,-48,-34,3648,963,1102,979,1088,4431,16,-19,-6813
21184,490763443,4,-10,44,24,-18,3200,975,1102,982,1087,4409,21,-17,-6827
21200,490771376,1,-3,50,-11,-14,3455,936,1102,960,1088,4386,24,-16,-6842
21216,490779309,4,-2,51,50,-59,3427,923,1102,956,1068,4361,25,-16,-6858
21232,490787242,-1,4,54,89,3,3491,908,1102,948,1078,4335,26,-17,-6874
21248,490795175,0,2,53,-19,-12,3549,927,1102,958,1081,4308,24,-18,-6891
21264,490803109,-3,-3,53,24,-64,3425,942,1102,988,1078,4281,24,-17,-6908
21280,490811042,-7,-4,54,85,9,3444,941,1102,1003,1079,4255,24,-13,-6924
21296,490818976,-10,-6,54,-40,7,3596,945,1102,1014,1084,4229,24,-7,-6940
21312,490826908,-10,-4,53,13,6,3532,940,1102,1004,1097,4201,22,0,-6957
21328,490834842,-11,-1,52,-21,43,3760,937,1102,992,1098,4175,19,6,-6973
21344,490842775,-9,-7,52,17,-1,3628,943,1102,1017,1069,4148,19,12,-6988
21360,490850708,-6,-8,52,-74,58,3652,969,1102,1027,1083,4122,21,18,-7004
21376,490858641,-8,-9,53,-28,-39,3739,964,1102,1036,1085,4102,23,23,-7016
21392,490866575,-9,-6,52,71,18,4027,911,1102,1025,1055,4075,23,30,-7031
21408,490874508,0,-8,46,39,118,3872,961,1102,1017,1067,4051,25,35,-7045
21424,490882443,3,-5,48,168,160,3829,934,1102,1006,1044,4027,28,36,-7059
21440,490890374,10,-6,45,62,69,4022,946,1102,1000,1025,4004,34,34,-7072
21456,490898307,10,-6,44,-53,39,4059,934,1102,1014,1019,3980,39,31,-7085
21472,490906241,11,-9,38,105,47,3861,965,1102,1027,1028,3959,46,28,-7097
21488,490914174,13,-7,35,83,40,4047,955,1102,1014,1020,3940,53,25,-7108
21504,490922107,4,-2,35,16,17,4150,922,1083,1002,1019,3922,58,22,-7118
21520,490930040,4,-1,33,112,130,4085,933,1099,1016,1029,3905,61,20,-7127
21536,490937973,-5,6,37,-63,82,4440,837,1026,939,966,3887,61,19,-7137
21552,490945907,-6,-2,35,66,-21,4216,879,1048,995,992,3868,57,22,-7147
21568,490953840,-5,-13,33,67,46,4185,921,1027,1028,955,3851,60,28,-7156
21584,490961773,-5,-23,32,163,130,4089,948,1033,1067,948,3834,69,35,-7165
21600,490969707,-11,-20,34,124,95,4042,935,1044,1083,959,3821,77,43,-7172
21616,490977639,-8,-27,29,24,101,4154,939,1020,1082,935,3804,87,54,-7181
21632,490985573,-7,-24,27,29,64,4112,944,1020,1074,937,3789,97,65,-7189
21648,490993506,-4,-21,29,-22,97,4232,920,998,1043,909,3774,107,74,-7196
21664,491001440,-4,-16,28,-5,141,4237,895,978,1026,885,3759,116,81,-7204
21680,491009372,0,-10,25,-55,133,4145,869,963,987,871,3745,123,85,-7211
21696,491017308,0,0,25,-17,53,4040,853,982,985,885,3732,125,87,-7218
21712,491025239,-4,12,28,-22,47,3832,831,998,983,904,3717,122,86,-7225
21728,491033172,-6,22,25,-41,6,3562,859,1046,1009,965,3704,112,84,-7232
21744,491041105,-10,28,24,-40,65,3583,795,985,947,923,3691,97,82,-7239
21760,491049038,-8,38,24,-74,144,3580,752,982,902,913,3678,76,79,-7246
21776,491056971,-4,38,22,-71,120,3486,724,955,868,872,3666,55,72,-7253
21792,491064905,4,35,21,49,137,3268,724,941,851,841,3655,36,62,-7259
21808,491072838,6,31,18,50,51,3020,746,951,867,854,3644,21,51,-7264
21824,491080771,12,28,19,26,-15,2957,706,910,818,806,3637,11,42,-7268
21840,491088704,15,25,21,53,18,2808,710,925,827,801,3626,0,29,-7273
21856,491096637,20,23,19,97,87,2704,680,891,774,762,3615,-8,14,-7279
21872,491104571,22,19,16,116,84,2499,698,905,790,774,3606,-14,-2,-7283
21888,491112503,20,12,14,72,72,2423,695,890,791,760,3597,-17,-17,-7287
21904,491120436,13,8,13,79,105,2324,701,878,801,776,3590,-18,-28,-7291
21920,491128369,9,3,10,7,100,2318,696,862,800,761,3583,-18,-36,-7294
21936,491136303,1,5,10,9,-8,2313,670,856,792,766,3578,-18,-39,-7297
21952,491144236,3,5,7,-56,-41,2182,691,887,802,788,3572,-21,-41,-7300
21968,491152169,-3,6,7,10,-11,2108,701,894,811,812,3568,-24,-42,-7302
21984,491160102,-5,5,8,-16,1,2075,707,900,825,820,3564,-28,-41,-7304
22000,491168035,-9,3,7,63,-47,2119,700,890,825,818,3559,-31,-38,-7306
22016,491175968,-9,3,6,16,-8,2173,689,886,814,812,3555,-35,-34,-7308
22032,491183901,-5,4,4,25,19,2172,706,918,826,827,3552,-39,-32,-7310
22048,491191835,-6,5,4,20,29,2190,717,926,836,842,3549,-42,-30,-7311
22064,491199767,-8,7,5,-18,30,2244,709,920,822,852,3547,-45,-28,-7312
22080,491207701,-10,9,6,80,10,2183,708,947,845,876,3544,-51,-26,-7313
22096,491215634,-10,8,5,43,13,2185,719,950,852,884,3540,-58,-23,-7315
22112,491223567,-17,9,6,130,28,2253,706,961,868,893,3537,-65,-19,-7317
22128,491231500,-15,3,4,94,-8,2260,731,951,877,901,3534,-72,-12,-7318
22144,491239433,-16,0,5,74,14,2332,729,950,889,900,3531,-78,-3,-7320
22160,491247366,-19,-2,5,119,-38,2407,720,942,890,895,3527,-82,6,-7321
22176,491255299,-18,-2,6,134,75,2403,743,960,913,921,3523,-86,17,-7323
22192,491263232,-15,-3,5,77,8,2460,753,969,917,924,3520,-89,26,-7325
22208,491271165,-13,-3,7,158,83,2448,755,989,939,924,3516,-91,33,-7326
22224,491279098,-6,-4,8,101,108,2539,747,988,934,898,3511,-91,39,-7329
22240,491287031,1,-3,4,39,62,2668,756,964,909,888,3508,-90,41,-7330
22256,491294964,2,-2,4,127,55,2662,772,975,934,901,3505,-90,41,-7332
22272,491302897,5,-1,5,91,67,2681,780,972,934,897,3502,-88,40,-7333
22288,491310830,7,2,5,74,38,2722,788,989,945,911,3499,-87,37,-7335
22304,491318763,11,3,3,81,137,2648,816,1026,978,923,3496,-86,32,-7336
22320,491326697,10,7,0,81,135,2743,816,1015,965,931,3494,-86,25,-7337
22336,491334629,14,9,-3,62,153,2828,820,1013,960,927,3494,-87,17,-7337
22352,491342562,13,15,-3,50,77,2827,825,1029,966,946,3495,-90,7,-7337
22368,491350495,13,21,-3,53,66,2845,832,1053,976,967,3496,-96,-4,-7336
22384,491358428,14,25,-5,49,85,2935,828,1043,955,964,3497,-105,-16,-7335
22400,491366362,13,28,-5,77,109,2827,863,1078,986,1001,3499,-114,-30,-7334
22416,491374295,9,36,-5,51,-21,2846,829,1085,970,1011,3501,-129,-44,-7333
22432,491382228,8,38,-7,62,14,2882,839,1086,971,1023,3503,-147,-57,-7332
22448,491390161,8,37,-9,40,1,2971,844,1090,981,1008,3507,-164,-71,-7329
22464,491398094,2,38,-7,89,-33,2960,850,1088,990,1031,3509,-178,-80,-7328
22480,491406027,1,38,-7,136,-28,2945,864,1094,995,1041,3512,-196,-91,-7326
22496,491413960,7,36,-9,215,37,2957,883,1096,983,1041,3515,-214,-102,-7324
22512,491421895,10,33,-8,97,107,3073,891,1090,984,1021,3519,-230,-115,-7321
22528,491429826,13,31,-10,98,65,3098,898,1093,982,1018,3523,-243,-129,-7318
22544,491437759,13,35,-9,-7,21,3159,887,1099,974,1030,3528,-256,-143,-7316
22560,491445692,9,36,-6,58,5,3086,868,1099,970,1028,3531,-272,-158,-7313
22576,491453625,5,38,-5,114,11,3070,875,1099,976,1045,3533,-289,-170,-7311
22592,491461558,8,34,-8,170,-3,3115,904,1100,984,1040,3535,-306,-182,-7309
22608,491469491,7,33,-8,113,-43,3028,898,1100,986,1038,3537,-323,-194,-7307
22624,491477424,5,37,-3,69,-58,3068,894,1101,984,1043,3538,-341,-205,-7305
22640,491485358,8,35,-6,63,18,3119,907,1101,992,1018,3540,-356,-217,-7303
22656,491493290,8,37,-8,103,56,3176,909,1102,988,1026,3543,-373,-229,-7301
22672,491501224,8,39,-8,-7,102,3242,900,1091,971,1020,3545,-387,-239,-7299
22688,491509156,2,44,-6,37,37,3321,873,1069,972,998,3547,-408,-252,-7296
22704,491517090,2,44,-6,69,-41,3154,932,1084,1000,1026,3550,-428,-266,-7293
22720,491525022,-3,51,-6,17,-52,3270,885,1063,980,1006,3551,-453,-277,-7291
22736,491532991,-4,55,-9,79,-27,3191,901,1076,998,1019,3553,-481,-287,-7288
22752,491540891,-5,57,-10,30,11,3213,911,1062,994,1009,3556,-511,-299,-7284
22768,491548821,-10,68,-6,114,4,3149,914,1077,1008,1038,3558,-544,-310,-7280
22784,491556754,-10,72,-8,143,-8,3173,909,1073,1000,1044,3559,-583,-321,-7276
22800,491564687,-12,78,-5,-28,21,3151,924,1073,1012,1040,3560,-624,-335,-7271
22816,491572621,-7,82,-7,89,58,3217,914,1065,996,1022,3560,-666,-350,-7267
22832,491580554,-6,88,-8,56,22,3224,920,1065,984,1029,3561,-712,-368,-7261
22848,491588486,-7,96,-7,156,27,3181,905,1091,992,1051,3561,-762,-387,-7255
22864,491596420,-7,100,-6,109,6,3047,909,1096,991,1065,3559,-816,-407,-7249
22880,491604353,-5,103,-7,126,42,3229,929,1096,994,1063,3559,-869,-429,-7242
22896,491612285,-3,105,-6,199,3,3023,925,1099,983,1060,3557,-925,-452,-7234
22912,491620219,-8,109,-2,195,85,3107,920,1098,994,1067,3555,-967,-470,-7229
22928,491628152,-6,108,-5,182,58,3183,908,1100,991,1058,3551,-1025,-493,-7221
22944,491636085,-7,112,-2,141,58,3264,886,1081,959,1032,3548,-1081,-517,-7213
22960,491644018,-9,112,-2,116,71,3161,882,1100,974,1053,3543,-1141,-541,-7204
22976,491651951,-11,112,-1,70,24,3182,867,1085,961,1041,3538,-1200,-563,-7195
22992,491659884,-8,108,-2,153,31,2915,909,1102,988,1056,3533,-1259,-586,-7186
23008,491667817,-10,106,-1,95,-7,3061,890,1101,971,1064,3527,-1317,-607,-7177
23024,491675750,-5,104,0,4,-19,3067,880,1100,953,1045,3522,-1372,-630,-7167
23040,491683683,-10,103,2,173,59,2998,864,1101,951,1062,3516,-1425,-652,-7158
23056,491691616,-6,100,1,254,81,3202,772,1009,848,959,3510,-1477,-673,-7148
23072,491699549,-5,93,-2,205,121,3076,785,1003,843,967,3504,-1527,-694,-7138
23088,491707482,-4,82,-2,189,89,2921,782,971,836,937,3500,-1572,-713,-7129
23104,491715415,-6,76,0,175,9,2796,766,975,839,932,3495,-1612,-730,-7120
23120,491723348,-6,68,0,164,13,2644,734,947,808,909,3491,-1641,-741,-7115
23136,491731282,-5,59,-2,226,8,2492,734,932,795,900,3487,-1675,-754,-7107
23152,491739214,-10,54,0,199,-2,2449,697,903,770,880,3484,-1704,-764,-7101
23168,491747147,-10,44,-3,166,31,2366,676,871,744,856,3479,-1732,-771,-7096
23184,491755080,-9,36,-2,145,74,2251,670,862,739,846,3477,-1755,-776,-7091
23200,491763013,-5,25,-1,155,47,2137,637,815,694,783,3475,-1768,-778,-7088
23216,491770947,-8,18,0,191,59,2024,627,801,688,781,3473,-1778,-778,-7087
23232,491778880,-8,11,0,142,113,2001,588,756,645,737,3471,-1783,-776,-7087
23248,491786812,-4,0,0,140,24,1768,623,766,666,738,3470,-1784,-773,-7087
23264,491794745,-6,-7,0,105,48,1728,588,726,630,705,3469,-1784,-769,-7088
23280,491802678,-6,-13,0,86,102,1717,551,693,602,667,3467,-1780,-763,-7090
23296,491810612,-9,-19,2,60,2,1502,565,707,624,680,3467,-1773,-755,-7093
23312,491818544,-6,-29,-1,87,61,1443,566,682,618,645,3467,-1765,-748,-7096
23328,491826478,-10,-29,2,94,67,1431,545,663,596,646,3467,-1752,-737,-7101
23344,491834410,-9,-33,2,49,65,1342,537,657,586,638,3466,-1738,-724,-7106
23360,491842344,-8,-36,2,59,48,1265,538,661,594,626,3465,-1723,-712,-7111
23376,491850277,-9,-38,1,65,103,1258,524,641,569,614,3464,-1707,-698,-7117
23392,491858210,-10,-39,2,88,52,1213,517,640,564,611,3464,-1690,-684,-7122
23408,491866143,-8,-42,2,57,28,1178,523,632,564,601,3463,-1671,-670,-7128
23424,491874076,-9,-45,3,83,40,1123,533,627,571,601,3462,-1652,-655,-7135
23440,491882009,-9,-48,2,77,42,1116,531,623,576,586,3461,-1630,-639,-7141
23456,491889942,-10,-50,2,84,44,1106,534,616,572,590,3461,-1608,-623,-7148
23472,491897875,-10,-50,2,49,45,1128,525,611,568,577,3460,-1586,-606,-7155
23488,491905808,-11,-50,1,5,22,1095,530,612,570,584,3460,-1562,-588,-7162
23504,491913741,-13,-50,2,-1,69,1078,529,609,574,586,3459,-1540,-570,-7168
23520,491921675,-12,-50,1,-11,59,1087,519,613,564,585,3458,-1518,-552,-7175
23536,491929607,-13,-49,2,22,37,1073,519,613,559,591,3457,-1497,-533,-7181
23552,491937540,-14,-49,2,19,32,1074,517,623,562,594,3457,-1480,-519,-7186
23568,491945473,-13,-50,1,12,22,1067,523,636,565,601,3456,-1458,-500,-7192
23584,491953406,-15,-50,1,19,49,1058,529,642,571,610,3454,-1437,-481,-7199
23600,491961339,-15,-53,1,23,38,1058,547,656,587,617,3453,-1414,-460,-7205
23616,491969273,-17,-55,2,43,32,1096,544,657,591,611,3452,-1391,-439,-7211
